CCTV Drain Inspector/Administra;2035597008088611094572072182021;other;Tue 23 Apr, 9:23 am;;North Shore City, Auckland;;- Do you have experience in CCTV Drain inspecting?- Do you like working with computers and no longer want to be out in the field?- Do you want more of an admin role?-Must be eligible to work in NZ- Very good pay!!APPLY NOW!!!Applicants for this position should have NZ residency or a valid NZ work visa.
Fibre and Networking Technician.;2025751997088611094572072182021;telecommunications;Mon 15 Apr, 12:52 pm;;Manukau City, Auckland;;V Comms Ltd is an Auckland based company which specializes in Fibre installation. We are looking for outstanding and motivated people to join our organization in the role of a Fibre and networking technician. For this role you will need the following experience and knowledge:•	Highly efficient in all related Chorus work  like NGA fibre cable laying.•	Fiber blowing, splicing.•	Mounting, Installation of FTP, ONT and connecting to FAT, Cabinet.•	Installing Aerial / overhead and underground cables. •	Civil work including trenching, Slot concrete cutting, hauling of cables and reinstatement.•	Ability to read telecommunication network framing diagrams, plans and terminologies.•	Integrating existing legacy wiring.•	Installing and Configuring  Modem/Router, Programming ONT (Optical Network Terminal).Successful candidates will have:.•	At least 12 months of experience in cabling at commercial and residential properties.•	Have the necessary qualification background in IT or telecommunication.•	Must have a site safe Passport.•	A current First Aid certificate. •	Chorus WTC1, WTC3, TC level 1.•	Be comfortable working at heights and in confined spaces.•	Have excellent customer service skills.•	Have the ability to work competently in an unsupervised environment.•	 Prepare required paperwork in a timely manner.•	Ability to travel when required and be willing to work occasional overtime.•	Have high energy levels and great enthusiasm.•	 driver license is advantageThis role is primarily based in the Auckland regions.Apply today if you think you are suitable for the role with latest CV and Cover letter.Applicants for this position should have NZ residency or a valid NZ work visa.Applicants for this position should have NZ residency or a valid NZ work visa.
ICT Support NGA Technician;2025670264088611094572072182021;telecommunications;Mon 15 Apr, 11:13 am;;Auckland City, Auckland;Salary + Incentives + Vehicle;We are looking for an experienced fibre optic technician to work on projects under Chorus for NGA ( Next Generation Access) and UFB ( Ultra Fast Broadband ) in Auckland and Dunedin. As a fibre optic technician, you will be responsible in providing support to the development and maintenance of telecommunication infrastructure, technology and networks. Tasks also involve assessing and resolving technical problems as required by our clients. You're also responsible in installing telecommunications equipment on a SDU / MDU environment.Tasks Include:Interpreting AsBuilt PlansDesigning of specifications, positioning and connections for equipment to be installed.Installing MDU iFFPFault diagnostic and resolvingProgramming SLID and ONTInstallation of FAT, OFDC, IFDB and BuDiInstallation of Fibre enclosure including Fibre optic splicing and Fibre blowingFibre optic provisioning for MDU and SDU customersMDU cabling and Fibre cable haulingUFB (Ultra-Fast Broadband) network design and installationHauling of aerial and underground cable from access terminal to FTP.Coordination of broadband and telephone lines activation with ISPTroubleshooting of fibre optic faults, phone lines and internet connectionInstallation and configuration modem, routers and switches.Assessment of underground cable faults and performing outside boundary remediation on both concrete and soft surfaceConcrete slot cutting and trenchingMaintenance of service manuals, testing tools and equipmentReporting to UCG/Visionstream, submission of results and perform administrative tasksOptimum use of inventory, tools and equipmentRequirements for this role:Qualifications in Engineering / Telecommunications / Electrical / Electronics / ITStrong communications skillsWilling to work extra hoursStrong knowledge and skill in all Telecom facets which includes cable laying, optic fire blowing, optical fibre splicing, trenching, concrete cutting, working at heights, remedial, reinstatingKnowledgeable of Chorus standards and requirementsA minimum of 2 year experience in Telecommunications industry is required.Completed Chorus WTC courses is required (WTC1, WTC3, Basic First Aid, TC Level1)Site Safe - White cardSTMS Level Traffic mgt preferredYou might be required to work outside of Auckland/Dunedin depending on business needs.What we offer:Excellent payWork vehicle ToolsOngoing training Great team & work culturePlease note that only short listed candidates will be contacted.Applicants for this position should have NZ residency or a valid NZ work visa.Please submit all applications with CV to: dinesh.grewal@fibrenational-nz.comThank you for your interest.
ICT & Business Operations Project Manager;2037368790088611094572072182021;project-management;Wed 24 Apr, 1:43 pm;;South Taranaki, Taranaki;Negotiated competitive rate on skills & experience;Overall Responsibilities of the Role:•	Analysing information needs and specifying technology to meet those needs•	Formulating and directing information and communication technology (ICT) strategies, policies and plans•	Directing the selection and installation of ICT resources and the provision of user training•	Directing ICT operations and setting priorities between system developments, maintenance and operations•	Overseeing the security of ICT systems•	Establishing and directing operational and administrative procedures•	Implementing, monitoring and evaluating budgetary and accounting strategies and policies•	Providing advice and support to senior Managers on strategic, policy and program and legislative issues•	Ensuring compliance with relevant legislation, regulations and standards•	Controlling selection, training and performance of staff•	Initiate, plan, execute, monitor, and deliver our projects•	Create project-related documents•	Maintain communication between the team, stakeholders, and clients•	Create and deliver internal and external project reports•	Lead the team toward delivering our customer’s solution in time and within budget•	Hold team meetings on a weekly basis•	Align general business objectives with the project’s goals•	Offer project management advice to executives when needed•	Ensure all quality standards are met•	Manage the project’s budget and resources (including subcontractors)•	Conduct periodical team trainings•	Participate in the development of the company’s structure•	Find new project growth opportunities•	Track project deliverables and outcomes with appropriate toolsThe position works in close liaison with Company members of Business Operations, quality systems, internal production scheduling, engineering design, estimating, purchasing, project management and HR, and external customers, suppliers and industry membersWe offer:•	A highly competitive remuneration based on skill and experience.•	An immediate start with full induction & training•	Genuine advancement prospects and international travel opportunities•	A rewarding lifestyle – 45mins away and home to a large part of our team, New Plymouth has been judged the most liveable city in the World for a population under 80,000How to applyApplications close 5pm Friday  3 May 2019.  On-line applications only will be accepted. You must be available for interview in person at our offices before Tuesday day 7 May  2019 to be considered for this role. You must be a New Zealand resident or have a New Zealand Work Visa with 24 months or more validity. No international based applicants will be considered.Apply to the email address below or online now @ www.hotterengineering.com
Computer Network & Sys Technician / Administrator;2036108406088611094572072182021;networking-storage;Tue 23 Apr, 5:47 pm;;Manukau City, Auckland;Competitive Salary;Handling Local and Cloud Server. Responsible for Web Site hosting, Version Control, DNS and AD (Active Directory).Deploys the New releases for the web site on Server and responsible for the previous releases back up.Optimizes network and system services and implementing networks.Installing, downloading, configuring, testing, maintaining and administering new and upgraded networks, software database applications, servers and workstationsInstall and download software, hardware, applications to ensure website runs efficiently and in line with business’s needs.Responsible for configuration management and overall operational readiness of network systemsProvides troubleshooting and fault-finding services for network problems.Responsible for managing and troubleshooting with multiple operating systems and configurations.Collaborate with employer to discuss and resolve website issues and requirements.Recommend and implement when necessary web site improvements and/or solutions.Review or update web page content or links in a timely manner, using appropriate toolsTrack, compile and analyse website usage data.Test new software packages for use.Implement updates and upgrades in a timely manner to limit loss of service.Develop and implement web marketing plan.Maintain and update the online marketing plan for the website.Generate and update website (products, content, and promotions) to build traffic & sales via the website.Provide technical assistance in web site implementation and use, ensure website security and provide troubleshooting.Repair computer hardware and respond to any queries.Qualifications: Relative Degree or Diploma Level 7The Successful ApplicantThe successful applicant should be skilled in:*Applicant must have at least proven 3 year work experience in NZ*Confident with network administration, DNS and hardware*Azure DB handling, App Services,Hosting, VM*Can manage C-Panel, Plesk and IISG-Suite and Google Drive administration*Ability to use Excel, Google Sheets, Software licensing*Ability to build, fault find and repair Microsoft Desktop environments*Ability to manage cloud-based SaaS applications (Like G-Suite, Office 365)*Ability to answer IT queries as first contact person*Excellent communication skills - both written and verbal*You are a problem solver with good attention to detail*A team player with flexible can do attitudeApplicants for this position should must be in NZ. Applicant should have NZ residency or a valid NZ work visa.Job Types: Full-time, PermanentExperience:Network Administrator: 3 years (Required)Applicants for this position should have NZ residency or a valid NZ work visa.
Data / Telecom Cabling Technician;2040800245088611094572072182021;telecommunications;Sat 27 Apr, 3:06 am;;Auckland City, Auckland;;Prerequisites/Minimum Requirements:Looking for candidates who has technical & educational knowledge of the following:> Trunking work,> UTP cabling,> Fibre Optic cabling,> Voice Cabling,> Data / Voice termination,> Use of fluke tester,> Cut over live networks,> Fibre Hauling ,> Fibre splicing,> Knowledge of light source / OTDR,> ePABX installation & maintenance,With following attributes:# Ready work any where in NZ,# must be able to work in social hours,after hours, week ends, Holidays,# Ready to work away from home,# must be able to work unsupervised,# Police vetted,# Valid NZ driving license,# site safe certified,in return we can offer an excellent working conditions with competitive remuneration rates,Diploma in IT or atleast 4 years experience in similar field. .
Junior Software Engineer;204600155349284731488790578776022;programming-development;Wed 1 May, 12:06 pm;;Wellington, Wellington;;Broad client portfolioChallenged to grow as a developerWellington CBD LocationJunior role providing opportunity to work with a leading vendor to provide enterprise solutions for clients  Your new company A leading solutions focused New Zealand based consultancy is looking for an excellent Junior Software Engineer to help design, develop and implement high software solutions for the company's clients. This role is Wellington CBD based, suitable for an individual who is passionate about technologies and engaging with businesses in the local area   Your new role As a talented Junior Software Engineer some of your roles and responsibilities will include:Designing building and integrating software solutions for clientsManaging the technical resolution of client problemsMaintaining a high level of technical competency and awareness of technologies, products and best practices in software development and integrationSuccessfully delivering solutions which meet the client's needs   What you'll need to succeedDemonstrated competency with respect to all aspects of software development and the development processMust have completed at least two significant projects in a development roleSkills and experience in one or more of the following technologies: PHP, JavaScript, Java, .NET, Portals, User Experience, Content Management, SQLDemonstrated capability in development technologies - especially JavaScript, HTML, CSS and PHP   What you'll get in return This is an excellent opportunity for someone who wants to join a passionate team of technical individuals, with the opportunity to learn and grow and develop their career.   What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.
Procurement Officer;2043435259088611094572072182021;other;Mon 29 Apr, 2:19 pm;;Palmerston North, Manawatu / Wanganui;;Finance and TechnologyPalmerston NorthThe opportunityThe Procurement Officer will support the Strategic Sourcing Manager and Procurement Specialists to plan, design, develop, coordinate, manage and execute best practice purchasing practices, procedures, and systems to ensure organisational success across the University. The scope of work is varied and challenging - you will ensure ethical, client focused purchasing functions across the services and delivery of a number of general goods and services are purchased. You will also provide ad hoc backup and support to the Fleet Management team in the administration and coordination of the University's fleet of vehicles.The Finance and Technology team, which you will be part of, is critical to the future direction of Massey. This role is your opportunity to play a part in the team shaping this direction, while enjoying a new level of success in your career.You will need:experience in procurement of general goods and services within a moderate to large organisation, preferably including working in a matrix organizationproven knowledge in government purchasing practices with a moderate to large organisation including an understanding of best practiceexperience with financial systems, packages and processesexperience in analysis, business writing and relationship managementa grasp of financial and risk aspects of procurement, contract negotiations and management.Why Massey UniversityMassey University is an innovative leader in the academic realm - an institution that has played a defining role in New Zealand's development as a nation. We are "shaping the nation", and to achieve this vision, we are embarking on a drive to further build and strengthen our internal capacity.Massey staff have the opportunity to make a difference in the world, and we recognise the importance of being a Te Tiriti led organisation. Take a closer look at us http://www.massey.ac.nz/What is on offer?This is a full-time position based in Palmerston North, the centre of the Manawatu, offering a wonderful, affordable lifestyle and excellent educational opportunities for all ages, from pre-school to tertiary.In Palmerston North you will enjoy:easy access to Central and Lower North Island, including Wellingtonminimal commute timesexcellent telecommunications and data infrastructurea family-friendly lifestyle in a region packed with activities.https://www.manawatunz.co.nz/In addition to a base salary, Massey also offers up to 6.75% employer contribution to the UniSaver Superannuation Scheme, five university holidays per year; free eye test and staff study for eligible employees, discounted membership to our fully equipped recreation centre and gym facilities as well as a comprehensive professional development and training programme.Interested?Massey University is an equal opportunities employer and we value diversity in the workplace. While applications will only be accepted from candidates who are legally entitled to work in New Zealand, we encourage applications from anyone with the right skills and experience, particularly candidates of Maori or Pacific ethnicity and/ or candidates who identify with the Rainbow community.If you have what it takes and are ready to be an influential contributor in the procurement/ sourcing direction of the University, we want to hear from you.For further information or a confidential discussion, please contact Staff Recruitment Advisor, Nicki Robinson, email n.robinson@massey.ac.nz or phone (04) 979 3273. Otherwise, please apply now with a current CV and a cover letter.Applicants for this position should have NZ residency or a valid NZ work visa.
ICT Help Desk Officer;2044752971088611094572072182021;service-desk;Tue 30 Apr, 2:24 pm;;Christchurch City, Canterbury;;Professional Sales Ltd, We are nationally recognized sales and marketing firm which offer innovative and effective solutions to take our business to new heights. Our dedicated team who work day-in and day-out together to bring our clients the most amazing projects for a digitally connected world. We are dealing with all different sort of product ranges which includes ICT products, Energy Products, Telecommunication products, etc.We provide cost effective customers acquisition programmes, through the use of face to face, direct sales and marketing campaigns. Our innovative direct sales marketing techniques are effective to clients, due to our proven strong customer acquisition results. Our primary service is promoting and selling the products and building brands by face to face sales and marketing campaigns.Due to our extensive growth in North and South Island we are is search of a passionate ICT Help Desk Officer in-house staff member and main tasks will be involved in this role as below:•	Diagnose and Fix all Desktop, iPad and PC problems•	Determining software and hardware requirements to provide solutions to problems•	Responding to inquiries about software and hardware problems•	Adapting existing programs to meet users' requirements•	Installing and downloading appropriate software like – iknock, Salesforce in staff ICT systems for work use•	Ensuring efficient use of applications and equipment•	Implementing computer networks•	Designing and maintaining websites•	Repairing and replacing peripheral equipment such as terminals, printers and modems•	Following up with clients to ensure satisfaction with ICT goods and services that have been purchased, arranging modifications and resolving any problems arising.You must have;•	Equivalent to Diploma in IT Level 6 or 7 or a Degree in IT stream and/or At least 3 years Experience in ICT support role.•	Ability to identify risk and issue that could affect the IT system of company and apply effective solutions•	You may travel around the country and may have to work in the evenings and weekend to meet deadlines.•	Strong documentation skill.•	Ability to work under pressure in calm manner.•	Confidence to interact with all levels of staff and management with an ability toFormulate opinions and provide arguments to support ideasIf you meet all of the criteria and have an incredible skill set that matches this brief, we'd love to hear from you. Please send your CV and Covering Letter on jobs@professionalsales.co.nzApplicants for this position should have NZ Residency or valid work visa.Application close at 4 pm on 14th May 2019.Applicants for this position should have NZ residency or a valid NZ work visa.
ICT Support Technician;204787170249284731488790578776022;other;Thu 2 May, 6:58 pm;;Tauranga, Bay Of Plenty;;A ONE Switchboards Ltd is looking for a ICT support with extensive Smart-Building systems experience. THE POSITION: ICT Support TechnicianThe A ONE Switchboards ICT Support we are seeking should:Be an IT person with Diploma in IT Level 7 or above2 years NZ local and relevant working experienceHave work experience to setup, maintain and troubleshoot with office equipment and systems -covering office word, excel and outlook, file server or NAS, desktops, laptops, MacBooks, network printer, Telephone PBX, wired and wireless network devices.  Especially with hardware repair and component upgrade skillsHave experience to maintain and update company’s websiteHave experience to support the internal users with WorkflowMax online platform especially the database maintenance.Have work experience to operate the Computer-Numerical-Control machine with relevant software to make products or parts for switchboard; have work experience to operate the Laser Marking machine to make labels.Have work experience programing with the switchboard system similar to DI/DO PLC such as KNX and Arduino Nano/ESP8266 modules.Have work experience building Smart-Building and IT based system - covering all components fittings and wiring with Smart Lighting control system, IR detector, IP Camera and NVR, Access control system, Intercom system, Smart Curtain control system, TIA/EIA 568A UTP Cat5/6 cabling and connecting to RJ45 connector, Cat6 Jack, terminating to a Patch Panel, configuring UBNT Router and  Network Switch etc.Have work experience design Smart-Building system, with the ability to draw the AutoCAD diagrams after design.Have work experience design and programming Arduino system to the customer’s customization function in the project.Have software systems deployment experience with Windows OS, MacOS, Smartphone Apps – covering systems installation and commissioning. Experience with Single Board Computer and Linux OS deployment, configuration and commissioning will be an advantage.Have work experience to supervise the project including the project planning, purchase list, communication with others in the project, quality control of projectBe self-discipline and high work ethics to be able to work without supervision, as well as part of a collaborative team.Have a Workplace Health & Safety consciousness.Adopt a continuous Quality Improvement mind-set and approach to all aspects of the role.THE LOCATION:We are centrally and conveniently located in the Judea, Tauranga. There is ample on-site staff and street parking.Smart-Building projects need to work onsite which location in Bay of Plenty.Please email us your resume and an introduction of yourself to Haiming@aionline.co.nzThe shortlisted applicants will be contacted within 10 working days.Applicants for this position should have NZ residency or a valid NZ work visa.
Product Owner;204831243849284731488790578776022;programming-development;Fri 3 May, 2:19 am;;North Shore City, Auckland;;What’s it like working in The Warehouse Group Digital team?The Warehouse Group is on a journey to transform the future of retail. The retail world is changing and more and more our customers are demanding seamless digital and ecommerce experiences.We’re growing a team with the pure focus of being New Zealand’s leading digital retailer. We’ve got a passion for technology and a desire to push the limits of digital shopping in New Zealand. That’s not limited to our online store, but includes all digital aspects be they in-store digital enhancements, augmented reality or anything else that will create awesome shopping experiences for our customers.The Product Owner’s primary focus is to optimise the value of the product/s for which they are responsible.  The Product Owner represents the customer and business to the product development team and external suppliers. As part of the product development team, the Product Owner is responsible for managing and prioritising the Product Backlog, defining, prioritising and accepting User Stories, streamlining the execution of program priorities and managing the day to day work programme with the team, while maintaining conceptual and technical integrity of the features or components for which the team is responsible.?With the Product Manager, the Product Owner is responsible for maintaining regular engagement with their stakeholders through a range of practices and processes.Solid work experience as a Product Owner or similar role in a software development environment.Familiar with Agile and innovation methodologies such as Lean, Design Thinking, and Jobs to be Done.A clear understanding of user-centred design. Strong customer advocacy.Adept at prioritisation, keeping the scrum team focused on the highest priority work, managing performance and quality of deliverables.Strong analytical and research skills. Ability to perform qualitative and quantitative research.Strong technical background and solid understanding of how technology teams work. Excellent communication skills. Great ability to articulate complex ideas.Comfortable with tools such as personas, user journeys, user stories, use cases, specification documents, business rules and non-functional requirements.Experience with the software tools we use is an advantage: Jira, Confluence, Roadmunk.Data driven decision making and working with data to solve problems.Strong skills in negotiating & resolving conflict.Experience in the relevant domain/product preferred.Nice to have :  **As this role sits in the eCommerce team, previous experience working with salesforce commerce cloud or SFRA would be an added advantage**You'll get to see the huge impact that you have on New Zealanders - did you know that 98% of New Zealanders shop at The Warehouse? We're an iconic kiwi brand who loves technology and providing awesome experiences for our customers through the beauty of technology. You'll get to play a huge part in improving the retail experience for New Zealanders.The Warehouse Group is constantly evolving and growing, this is a great opportunity to grow with us.
ICT Technician Required in Wellington City;2043859039088611094572072182021;telecommunications;Mon 29 Apr, 9:12 pm;;Wellington, Wellington;;ICT TECHNICIAN REQUIRED IN WELLINGTONSPECIAL NOTE: Mobile & Tablet Repair Service experience is must for successful candidate for this position.About the position:We run and manage 15 stores (https://www.classicmobilesnz.com/pages/our-stores) at the moment and few more in pipeline!Classic Mobiles Wellington is our biggest store and also serve as head-office. It not only supply all sort of stock and supplies to rest of stores, but also provide technical support to our technicians working in other stores around NZ.To strengthen our team in Wellington, we are looking for a ICT Technician, who can organise, manage and provide back-end support to our technicians in all our stores.Person who is self motivated, who can go few extra miles for the growth of the business.Key responsibilities:This position requires a Qualified ICT Technician with appropriate 2 year experience and related Qualification.Establishing service by studying device requirements; ordering and gathering components and parts; completing installation on mobile phones, tablets, laptops & PC.Maintaining rapport with customers by examining complaints; identifying solutions; suggesting improved methods and techniques.Keeping personal equipment operating by following operating instructions; troubleshooting breakdowns; maintaining supplies; performing preventive maintenance; calling for repairs.Updating job knowledge by participating in educational opportunities; reading professional publications & other contents.Accomplishing operations and organization mission by completing related results as needed.Diagnosing, resolving and repairing hardware, software and networking malfunctions of customer's Smartphones/Computer Systems/iPads and, store's network, CCTV and POS.Provide the hardware, software and network services to customers of the company.Troubleshooting and resolution of technical problems related to hardware, software and network of customer devices.Maintaining and updating the required software or hardware for the customers.Setting up & maintenance of internet connection, modems & routers for assigned store/s.Undertaking preventive maintenance of backups, recovery procedures, and enforcing security for company’s and customer’s devices.Repairing and replacing peripheral equipment of computers/smartphones/tablets and provide excellent customer services.Ensuring that firewall and virus protection are in place and effective after the changes made in the Operating Systems of electronic devices of the customers and company’s devices.Maintaining and updating the required software for the customers.Set up and configure the Desktop, Laptop & Smartphones to be compatible with other devices as per the requirements of the customers.Troubleshooting and resolution of technical problems related to compatibility with mobile phones, PC, laptops and tablets.To assist in planning, development and coordinate the smooth scheduling of the processes to provide mobile phone/computer services and setting priorities to the customer satisfaction.Installation, Configuration & Maintenance of Security (CCTV) Cameras, network and POS in company store/s.Efficient use of company assets and control expenditure.Efficient use of ICT equipment and resources.Offer all product & services offered by the companyMeet or exceed performance objectivesEnsure compliance with occupational health and safety regulations of the company.Qualifications: Relevant diploma/degree in Information Technology is essentialQualifications relating to ICT or related subjects is essentialApplicants for this position should have NZ residency or a valid NZ work visa.
Network and Systems Administrator;204483463749284731488790578776022;networking-storage;Tue 30 Apr, 4:01 pm;;Auckland City, Auckland;;The Environment:The school has well-developed and complex computer systems that provide essential services to a community of about 2,500 users, including a Boarding Hostel.We have a dynamic ICT environment comprising Windows (servers and clients), MacOS (servers and clients) and various appliances, with most servers running in a VMware vSphere 6.0 virtual infrastructure, using Dell servers, HP Storeserv SAN storage and Synology NAS storage.The LAN is comprised of 30 D-Link and 28 Allied Telesis switches, utilising 10Gbps Core and 10Gbps distribution layer switches, 1Gbps edge switches, configured with both building and service VLANs.There is an ongoing replacement programme to migrate all switches to Allied Telesis.The school has been on UFB fibre for a number of years, with 500Mbps N4L primary and 50Mbps Vector backup circuits, a Class C Public subnet and in-house Public DNS servers, protected by FortiGate firewalls.A 2nd fibre installation and upgrade to 1Gbps is planned for 2019.WiFi consists of Ruckus vSZ controllers with 152+ Ruckus R710 AP’s, combined with a certificate-based WiFi provisioning system that simplifies student and staff BYOD device access to the InternetThe school also utilises numerous web-based applications, including cloud-based, e.g. Google G-Suite for Education, some O365, and hosted Oliver Library system, to provide for the digital needs of learners.ManageEngine’s ServiceDesk Plus software is used to provide a Help Desk for Staff to log ICT requests.APPLICATIONS CLOSE: Sunday, 19 May 2019.To be considered for this role, a completed Application Form and CV must be submitted with your application. Please go to https://www.eggs.school.nz/about-us/work-at-eggs/ for further information.Applicants for this position should have NZ residency or a valid NZ work visa.
Database Administrator;205255414149284731488790578776022;database;Mon 6 May, 4:17 pm;;Christchurch City, Canterbury;Salary negotiable upon application;Database AdministratorDatabase Administrator Permanent PositionBecome the Subject Matter ExpertYour new company Recognized national construction business, our client is going from strength to strength. Investing in their technology as a point of difference against their competition, they are currently shaking the system by undertaking multiple renewal, upgrades and change projects across the business! Not your stereotypical IT team, they need someone who is keen to bring on their skills to help the business change, grow and gain market share, all while having fun doing it!   Your new roleDatabase administrator: query optimization of SQL databasesSetting up SQL environments, management and maintenanceData Warehousing managementExperience with Power BI and reporting services will be a plus   What you'll need to succeedStrong SQL backgroundPrevious database administration experience, mainly in big corporate environmentsThis role is based in Christchurch and therefore require applicants to already be in Christchurch with all valid work permits.   What you'll get in return Competitive salary to be discussed individually. This is a permanent position that will see you become the subject matter expert as the role is now being brought back in-house, which therefore requires a certain level of autonomy.   What you need to do now If you are interested in this role, please contact me by clicking "apply now" or emailing me your details at the address below. However, if you are an IT professional looking to advance your career but this role is not of interest, please contact me on the number below to discuss several other positions I have available.  For further information please contact Chloe Sabbadin - chloe.sabbadin@hays.net.nz 033776656Applicants for this position should have NZ residency or a valid NZ work visa.
Lead Fibre Technicians;204644606049284731488790578776022;telecommunications;Wed 1 May, 7:39 pm;;Waitakere City, Auckland;$21.75/Hour;we are looking for a lead tech to work in various areas in Auckland/Dunedin-Otago regionwhat we require from the Lead TechnicianKnowledge of Fibre Optic cables, splicing, OTDR Testing and blowing fibre.installing and configuring of ONTScoping and Planning of work.able to do copper integration inside premises"Concrete Asphalt cutting and reinstalling.knowledge on hauling and trenching"Ability to work as part of a team.working inside customer premises.Good communication skillsable to work on Business and SDU customer connections when needed.Complaint to do pole work.OSB work Be an NZ resident or have a valid NZ work visa^A clean Police RecordUndertaken relevant chorus standard courses, such asWTC 1WTC 3First AidTC level 1should also valid class 1 full driver's licence.should also have knowledge on power hand tools^should be physically fit , honest, reliable , and able to do tasks each as trenching and reinstatement of soil and cement.Ability to work at heights and in confined spaces.Must have relevant IT Education and 2-3 years experience in Telecommunications.Salary $21.75/Hour (Minimum 35 hours guaranteed)Fully kitted Vehicle, mobile plan, work uniform and health and safety gear will he provided.Applicants for this position should have NZ residency or a valid NZ work visa.
UX / UI Designer;205376095849284731488790578776022;web-design;Tue 7 May, 3:52 pm;;Auckland City, Auckland;;About the companyWe're an Auckland-based user experience design studio that's been busy creating digital experiences since 2010. Our clients range from tech startups to listed companies and our aim is to give every one of them the very best human-centric digital solutions. We believe every pixel matters and that our work is never truly done - there's always something to be improved.The roleThis position is for someone who wants to create award-winning digital experiences grounded in empathy. As someone who's both creative and commercially minded you'll sometimes push the boundaries and sometimes exercise restraint. In this end-to-end role, you'll be involved from conception to delivery, ensuring that what leaves our studio lives up to our own high expectations of crafted experiences.Characteristics for successTo be successful you'll need to be someone who is:Inherently curious about people and technologyA friend of white space, typography and design hygieneComfortable to craft design solutions as part of a teamUncompromising when it comes to the detailsAn exceptional organiser of your own timeAble to see the broader commercial pictureA life-long reflexive learnerComfortable presenting workWorking on your own projectsExcellent with spoken and written EnglishAble to demonstrate an impressive portfolioExperience neededShow us that you've got at least 1-2 years experience with:Participating in the discovery phase of projectsCreating wireframes, prototypes and user flowsDesigning interfaces for digital projectsPresenting work to internal teams and clientsWorking within agreed budgets and timelinesKeeping on top of the evolution of UX and UIReviewing work to validate design integritySound knowledge the development processParticipating in design sprintsWorking in a creative team environmentAdvanced skills with tools like Sketch, Zeplin, InVision, AdobeXD, UXPin etc.Applicants for this position should have NZ residency or a valid NZ work visa.
Web Developer;2037999316088611094572072182021;programming-development;Wed 24 Apr, 10:34 pm;;Auckland City, Auckland;Pay : $50 - $60k   depending on experience;It’s likely you hold a relevant qualification, but more importantly, have 2+ years of Technical experience. Digitally intuitive, you are an active social media user, understand what makes a great user experience and are naturally inquisitive as to how new tech could be applied to our clients’ businesses. The essential skills:Knowledge of relevant programming  languages such as C#, HTML5, CSS3,   JavaScript.jQuaryUnderstanding of CMS preferably installation & maintenance.Mobile and responsive Front-End  development.Maintaining websites and participate in UI  and UX.Understanding of Hosting & Server  management  conceptsExperience with integration of third party   tech toolsWeb analytics information for digital   marketingKnowledge and experience with API’sResponsibilities:•You will be developing and mainting websites using WordPress and C# Language •You will be developing Front-End code using HTML5, CSS3, jQuery, javascript/AngularJS.•You will be responsible for doing responsive development using Bootstrap/Foundation or other pre-processors and checking cross browser compatibility.•You would be contributing to the design, architecture, implementation and optimizing the code.•You will be developing and modifying StyleGuides as per the requirements.•You will work in digital and marketing team collaboratively with UI, UX and Java developers.•You will be working with the development team to ensure best practices are properly implemented on newly developed code.Applicants for this position should have NZ residency or a valid NZ work visa.
First Line IT Technician;205296300249284731488790578776022;security;Mon 6 May, 10:26 pm;;Christchurch City, Canterbury;;We are seeking for a qualified First Line IT Technician in Christchurch region. You will be utilising your skills and ability to provide first line IT support to our clients including, addressing hardware and software issues, run tests to check for faults, and repairing and replacing electronic parts and equipment. To be successful in this role, you will need to possess the following attributes:Relevant IT qualification Required previous ATM technician experience minimum 2 years New Zealand full valid driver’s licence Certificate of approval licenceStrong customer service skills Good communication, literacy and organisational skillsStrong attention to detailAble to work a variable shift pattern of eight hours, between 6.00 am and 6:00 pm (40 hours per week), with overtime if requiredThe successful candidate will be well presented, confident and highly organised. The ability to ‘think outside the square’, multi-task and be well-organised will be the key to success in this busy hands on role.If you believe that you possess the above competencies, please send us a letter introducing yourself along with a detailed resume to Ranjat Rana on Ranjat.rana@gmail.com.Applicants for this position must have New Zealand resident or a valid work visa.Applicants for this position should have NZ residency or a valid NZ work visa.
SALES SUPPORT - IT Software;205386854049284731488790578776022;service-desk;Tue 7 May, 6:09 pm;;Auckland City, Auckland;Great dollars on offer;This growing Co is a market leader in the provision of software and hardware solutions to businesses across New Zealand. They are currently seeking an experienced sales support / customer service person to be part of their successful team.    About the role:    This is a permanent full time position. Hours of work are 8.30am -5.30pm Monday to Friday (no more rotational shifts). The primary focus of the role is to assist clients B2B with hardware and software selection, providing quotes and explaining features of the product.    About You:   Previous IT sales / customer service experience ideally 2-3 years a mustStrong technical aptitudeExcellent communication skillsTeam player with flexible can do attitude  In return the Company offers:  Competitive salaryStable long term employmentModern officesEasy access to public transportSupportive team culture  If you are an IT geek and enjoy sales click the APPLY icon now. For further details contact Sapna Kanwar 09 300 6360. Confidentiality is assured.Applicants for this position should have NZ residency or a valid NZ work visa.
