"sep=;"
Full Stack Web Developer;1363621658;programming-development;Tue 4 Jul, 12:42 pm;;Christchurch City, Canterbury;70k-80k. Pub downstairs, great office and culture.;Christchurch based, this is a full-time role open now. For the right candidate we can offer a flexible start date and hours, as well as potentially being open to a contract arrangement.New Zealand owned and run, we like to dress casually, think quickly and do things properly. We use whiteboards and brains to solve hard problems, and prefer working software over comprehensive documentation. We are an agile team, with a flat management structure that believes in empowering our people to make decisions, using quality tools and open source frameworks.We value each others opinions and perspectives, and the right candidate will share this value too.Our flagship product is builderscrack.co.nz, a web service for homeowners to find reliable tradespeople. With over 200k jobs processed, we've moved from startup to success, and are growing fast!You will enjoy flexible working hours, strong support to get up to speed, a friendly office culture, pomeroys pub downstairs and working with a senior management that has a strong development and science background.We value achievable goals, and like to work on defined objectives with minimal changes.We develop with the following core technologies: Ubuntu server / MacOS, Apache / Ngnix, PHP 7, MySQL, Laravel, jQuery, Bootstrap, VirtualBox and PHPStorm.The right applicant will have at least 3 years of commercial experience in web development.The following technical experience/skills are required:Server side development experience using MVC frameworks (preferably Laravel) and SQL databases.Client side development experience including JS/jQuery, HTML5, Bootstrap and/or other similar responsive frameworks.The following technical experience/skills are an advantage:Excellent UX skills, ability to communicate complex ideas with simple UI.Experience with API developmentLinux server experience.Mobile app development experience.And should bring the following well developed personal skills to the job:Excellent written and oral communication skills. Appreciates documentation and process.You like to make things work in the best way possible. You know when to hack and when to polish.You can work closely and communicate clearly with developers and non-developers alike.Ability to take initiative where there is a clear need without supervision.Ability and desire to learn new technologies / methodologies.The ideal candidate will have a tertiary degree in computer science or engineering, but we will consider those that do not under special circumstances.Applicants for this position must have NZ residency or a valid NZ work visa, and must be based in Christchurch.Applicants for this position should have NZ residency or a valid NZ work visa.
Intermediate PHP (Laravel/React) Web Developers;1366491988;programming-development;Sat 8 Jul, 7:34 am;;Christchurch City, Canterbury;$60k-$80k+DrinksFridge+Espresso+FlexibleWorking;Come work in an exciting Agile / Scrum team creating fresh features on a bunch of new projects within an innovative technically led environment…What you’ll bring:***BSc or BEng or similar degree***3-6 years Full Stack Web Development experience in PHP/MySQL/JavaScript/HTML***Experience of Laravel / Lumen PHP or similar PHP MVC frameworks***Experience working with RESTful APIs / developing UI / Web Applications***Experience of React or similar frameworks like Angular or Node etc***Enjoy developing new features within an Agile / Scrum team***Work with GIT / DockerWhat you’ll get:***Exciting Growing company***Collaborative team based culture***Espresso Machine & Drinks Fridge***Drinks on Fridays / VR sets & tech toys***Good Benefits / Flexible Working***On-going trainingLots of interesting new web projects to get stuck into!Click Apply Now or send CV with short note to paul@sunstonetalent.comApplicants for this position should have NZ residency or a valid NZ work visa.
Information Systems Manager;1367950808;management;Mon 10 Jul, 11:16 am;;Kawerau, Bay Of Plenty;;Centrally located in the heart of the Bay of Plenty, Kawerau is renowned for its friendliness, great sense of community, wonderful climate and strong Maori heritage, and is one of New Zealand's youngest towns. Founded in 1953, the township has been well-planned, with plenty of parks and reserves and wide, tree-lined streets. Kawerau is within easy reach of lakes, beaches, forests, major cities and thermal areas and, with the Tarawera River on its doorstep, is a popular outdoor and adventure playground.Kawerau District Council has a new role that will provide leadership on all aspects of information management at Kawerau District Council. As a key member of the Corporate Services Team you will:•	Provide day to day IT services for the organisation.•	Developing information services and technology to ensure that customer needs are met. •	Ensuring the operational efficiency of the technology environment and information systems and processes.•	Development/Update of IS strategy which is aligned to Council’s technology environment.•	Provision of records management system that meets customer needs and complies the relevant legal requirementsTo be considered for this role, you will need to have:•	 A degree level IT qualification.•	A sound knowledge of IT systems and networks.•	Experience in local government (desirable, but not essential).•	Awareness of technical developments/directions in computing and communications•	Well-developed analytical and problem solving skills.This role will appeal to an experienced IT individual who wants to progress their career into a more senior role with a Council that can offer a wide range of experiences.The hours of work will be from 8.00am to 5.00pm, Monday to Friday.The Position Description and Application Forms are available from our website: www.kaweraudc.govt.nz (vacancies) or contact:Pari MaxwellChief Executive Officer’s SecretaryTelephone (07) 306 9009Email:  vacancy@kaweraudc.govt.nzduring normal office hoursApplications close 12.00 noon on Friday, 28 July 2017R B GeorgeChief Executive Officer
Message Handling Web Software Developer;1368683912;programming-development;Tue 11 Jul, 9:17 am;;Auckland City, Auckland;;Powerbrick is a market leader in Alarm Handling for Facility management companies nationwide. We have a genuine commitment to continually strengthen client relationships and raise the bar in terms of customer service and delivery outcomes.We are looking for a highly motivated creative Web Administrator/Software Developer to join our company.Responsibilities This position requires responsibility for the following:•	Performing analysis of network security needs and contributes to design, integration, and installation of hardware and software.•	Analyzing, troubleshooting and correcting network problems remotely and on-site.•	Maintaining and administering perimeter security systems such as firewalls and intrusion detection systems.The successful candidate will be responsible for ensuring that software, hardware and other systems operate efficiently and accurately:•	Update product information and content on the website•	Create banners, images, promotions etc for display on the website •	Update content managed areas (copy & artwork)•	Manage website configuration & parameters •	Investigate and report any operational/technical issues arising•	Scope and document ongoing website functional projects /improvements•	Test and deploy functional projects /improvements•	Liaise with e-commerce agency regarding the day to day management of the website•	Liaise with internal resources regarding the day to day management of the website•	To install and manage software/hardware•	Solve printer problems•	Connectivity of the main server•	Connectivity of broadband•	PC maintenance – As requiredThe successful candidate will provide technical expertise and direction in support system:-•	If a problem arises may change the hardware or software on directors approval•	To advise on the best suitable product for the required changes and updates.•	To Provide technical expertise and direction in support system to other staff (users)•	The network, operating systems and all applications function properly•	Successfully utilize all testing equipment’s  •	To be in contact with the internet service providers (if and when required) to ensure that the internet is working at all times•	To update data and client details•	Maintaining and protecting assets of personnel, building, fixtures, fittings, plant, stock and cash and by maintaining security, safety and fire precaution measures to minimize loss.•	Install and manage software.The successful candidate will also update data and client details:-•	Day to Day data entry as and when required•	Daily backup•	Maintaining all the client information and their dataRequisite Qualifications and Experience:Our ideal candidate must have: 1.	Minimum Diploma level qualification in Business, IT, Computer Science, software engineering or other related fields;2.	A minimum of 1-2 years experience in •	Central Station Monitoring Software Networking Systems and Server architecture•	HTML, CSS, JavaScript and SQL language.•	CMS –UMBRACO•	ASP.Net and MVC Framework•	VS 2015 and SQL Server 2016 / Azure•	Team Foundation Server AdministrationYou will be team player experience with excellent communication skills, both written and verbal. Have the ability to work and communicate in a team environment as well as being flexible and able to work independently.Applicants for this position should have NZ residency or a valid NZ work visa.
ICT Systems Administrator;1365240748;programming-development;Thu 6 Jul, 3:12 pm;;Blenheim, Marlborough;x;Indevin invites suitable candidates to apply for the position of ICT Systems Administrator, supporting multi region operations from our Marlborough winery.  The ideal candidate will be experienced in a broad range of network operation and administration activities, including troubleshooting faults and managing issues.  As such, candidates' practical experience will likely include:ICT System AdministrationMicrosoft Windows Server 2008R2/2012R2/2016 experience - Operating System, Installation, Active Directory, Group Policy, DNS, DHCP configurationConfiguration, setup and support of business networks including switches, routing, firewalls, web-filtering, Wi-Fi, VLANs, IP Addressing and cablingAdministration of Storage Area Network'sServer & network performance monitoring, alerting and reportingDisaster recovery methodologies including backups, AntiVirus and hardware/software patchingDesktop technologies and applications - Office 365 suite, Microsoft Office, and all variants of Microsoft desktop operating systemsEmail/Exchange online configuration and supportCreating and maintaining documentation as well as status reportingExcellent customer service  skillsAny experience with network supervisory SCADA systems advantageousDon't worry if you can't cover all of these topics, you will be joining a multi discipline team that is supported by external contractors as well.  You will however, need to be enthusiastic, self-reliant and able to come up to speed quickly.  Strong communication skills and the ability to own problems and research solutions will be viewed favourably.This role offers the opportunity to build a career within a great team in a highly successful and dynamic business.The ICT Systems Administrator will report directly to the General Manager ICT & Planning and will be paid commensurate with skills and experience.For more information about Indevin Ltd visit our website www.indevin.comApplications close on Monday 24th July 2017Applicants for this position should have NZ residency or a valid NZ work visa.
Training Specialist;1368849463;training;Tue 11 Jul, 2:02 pm;;Hamilton, Waikato;;12 Months Fixed Term OpportunityOrganisation-wide Business Improvement InitiativeHamilton BasedAbout the CompanyThis is an exciting time to join this large organisation with a massive social mandate. They are undergoing a major change initiative and need a fixed term training guru to help them succeed. About the RoleYou will be part of a team that creates the strategy and then follows through to organization-wide implementation for their new software solution.  Key challenges will be to gain an understanding of the environment quickly and to build trust and credibility through the transformational phase that has commenced. DutiesFamiliarising yourself with the software. Creating the training strategy, design and implementation. Gaining business requirements, identifying opportunities and assisting with solutions.  Skills and ExperienceSuitable applicants will have come from either a training manager or advisor/specialist position. Having knowledge of current training methods along with exceptional communication skills is essential; and having a technical edge including e-learning will be advantageous. CultureYou will enjoy working in a collaborative, future-focused team that are highly engaged and enjoy a laugh. The business is changing quickly so you will need to be a natural change champion. How to ApplyFor more information, please call Sharon Ward Duncan on 021 356 777. Alternatively, email your CV to jobsauckland@momentum.co.nz quoting the reference number 2534795.Applicants for this position should have NZ residency or a valid NZ work visa.
Front End Web Developer - Greenfields Solution Dev;1363549539;programming-development;Tue 4 Jul, 11:03 am;;Christchurch City, Canterbury;;Opportunity to join a global market leader in this newly created position!Flexible working environment with an innovative spirit.Strong design thinking and customer centric principles.We're looking for a collaborative, agile team player who is an experienced and specialist Front End web developer to join our client, a truly global business!What's in it for me?Headquartered in Christchurch with teams across Asia, UK and Europe and the USA, our client are a truly global brand. With a proud history of innovation and thought leadership, they are one of the world's leading designers and manufacturers of electronic controls and are making rapid headway into emerging cloud based technologies.With a strong road map planned for new systems and technologies, they're looking for a driven and self-motivated person to join them in this newly created position. As a mid-senior position in a brand new team, you'll have a genuine opportunity to influence the development of products and services, and contribute not only to a company dedicated to the bettering the quality of life, but also to new and exciting product offerings.What would I be doing?The Front End web developer will be responsible for providing technical expertise and leadership within the business, collaborating with a Cloud Architect, effectively communicating technical outcomes and providing skills in the following areas:Key tasks include:Defining and documenting requirements and specifications.Perform development activities (including design, documentation, code creation, review, communication) at an advanced level of competence.Analyse the severity, occurrence and detectability of identified risks and calculate post-mitigation residual riskVerify system/product/functional block operation and performance using a variety of modelling and simulation techniques.Create opportunities to build a sense of community across the function.Provide technical leadership in area of expertise, and help team members develop their technical knowledge and skills.Follow agreed Agile behaviours and processes, as agreed by the team and the Design department.Leverage experience to provide advice to inexperienced team members - both at a technical and managerial level.What do I need?We are looking for experienced professionals with 5 or more years of Web Development, with speciality in front end technologies. This will ideally be teamed with a Bachelor's Degree in a Technical/Engineering field. You will be well versed in current and best practice software application design and testing techniques and methodologies, and have experience in App design for web/cloud interfaces and to/from mobile devices. Experience in leading technical decision making and helping others understand technical aspects related to the field would be highly beneficial.Key skills and Knowledge for the Front End Developer include:Experience in developing clear and responsive web pages, which link to back-end data sources and which meet UX designs.Contributing to developing best practices in Web development discipline within the team.Strong sense of ownership and thoroughness, with high level of attention to detail.Strong organisational skills with the ability to plan, prioritise and make decisions.3 or more years' commercial industry experience with HTML5, CSS3, JavaScript/React/Angular2.Experience with security for front-end and for data/information transfer to/from cloud.Experience of current and best-practice website development and testing techniques and methodologies.Experience in creating UX/UI (desirable).What do I do now?Call Michelle Bishop if you would like more information on (03) 928-1402Apply using the Apply button on this pageWho are we?Sourced is a specialist IT Recruitment Agency primarily focused on permanent & contract positions within the Christchurch IT market.Jobseekers come back to us time after time as we look out for them and provide sound, unbiased guidance throughout their careers. Our clients keep coming back because we do what we say we'll do, working to genuinely understand their business, their culture and their unique dynamic. Keep up to date with all that is happening in your local IT and Technology market by registering with us now at www.sourced.kiwiOverseas and New Zealand bound?We work with candidates from all over the globe, every day. If you have made your decision to move to New Zealand and your plans are firmly underway, please get in touch by registering with us.  We have clients who are sourcing specialised IT disciplines and are ready and willing to talk to you.Applicants for this position should have NZ residency or a valid NZ work visa.
C++ Engineer - Greenfields Development!;1363549550;programming-development;Tue 4 Jul, 11:04 am;;Christchurch City, Canterbury;;Seeking a mid-senior level C++ Developer for greenfields roleTake a hands on role in product design and architectureOutstanding opportunity to join a growing division of a renowned companyWhat's in it for me?A long standing employer in Christchurch, our client offers a strong package offering including latest technologies, a strong focus on research and development, and an internal culture second to none. Employees are recognised through a range of benefits and enjoy an active social club, and career development opportunities through a continued commitment to innovation and new product solution development.With a significant growth path ahead, including a strong push into Cloud and Android technologies, we have an opening for an experienced C++ Software Engineer to join the team based in Christchurch. What would I be doing?As a C++ Developer within an existing team, you will be working day to day on:Software Development in C++, VisualStudio C++ and Qt creatorCollaborating with the application domain experts and other software developers across multiple teams to deliver identified customer valueWorking within the established process frameworkCollaborating within a fast paced agile development environmentWhat do I need?Relevant tertiary qualification in computer science, engineering, mechatronics or equivalentExtensive experience in VisualStudio C++ and Qt creatorThe ability to actively and effectively challenge the status quo and advocate for improvement of tools/processes/environmentA desire to work in a fast-paced development background, where software releases are pushed out to a wide audience on a frequent basisThe position requires a motivated team player with excellent trouble-shooting abilities and a high attention to detail.  Successful applicants will be committed to quality and will demonstrate a dedicated, yet flexible approach to work.What do I do now?Call Michelle Bishop if you would like more information on (03) 928-1402Apply using the Apply button on this pageWho are we?Sourced is a specialist IT Recruitment Agency primarily focused on permanent & contract positions within the Christchurch IT market.Jobseekers come back to us time after time as we look out for them and provide sound, unbiased guidance throughout their careers. Our clients keep coming back because we do what we say we'll do, working to genuinely understand their business, their culture and their unique dynamic. Keep up to date with all that is happening in your local IT and Technology market by registering with us now at www.sourced.kiwiOverseas and New Zealand bound?We work with candidates from all over the globe, every day. If you have made your decision to move to New Zealand and your plans are firmly underway, please get in touch by registering with us.  We have clients who are sourcing specialised IT disciplines and are ready and willing to talk to you.Applicants for this position should have NZ residency or a valid NZ work visa.
EPMO Coordinator;1363784533;project-management;Tue 4 Jul, 5:02 pm;;Wellington, Wellington;;Newly established roleMassive variety of projectsP3M3 or MoP looked on favourablyOur client is seeking a dynamic and commercially astute EPMO coordinator to join a private organisation on the move. Reporting directly to the PMO Manager, this permanent role will provide critical governance and oversight across an incredibly broad range of projects. The ideal candidate will have experience in the following:Benefits realization;Project governance;Gateway reviews;P3M3 maturity models/assessments.If you are ready to dive in the deep end with an organisation growing a rapid rate we want to hear from you ASAP. Apply below or contact Tom Stephens on 04 499 6161 for more information.NOTE THAT YOU MUST HAVE A CURRENT RIGHT TO WORK IN NEW ZEALAND TO BE CONSIDERED FOR THIS ROLE.Applicants for this position should have NZ residency or a valid NZ work visa.
Business Analyst;1370302592;business-systems-analysts;Thu 13 Jul, 11:54 am;;Wellington, Wellington;;Keen to become part of an organisation addressing the changing face of health care?Get involved! Compass Health is a Primary Health Organisation (PHO) that provides a wide range of primary care services through 62 General Practices and a number of other health care providers throughout the Wellington, Porirua, Kapiti and Wairarapa regions.We are currently recruiting Business Analysts to be part of the Integration team. We're looking for someone who can use their range of business analysis and project management skills, to work across multiple projects focussing on organisational transformation.As one of our business analysts, you will be:Managing, coordinating and supporting implementation of multiple projectsWorking with teams to gather and develop requirementsProducing artefacts supporting change projects and initiativesEngaging with key internal and external stakeholdersTo be considered, you'll need to have proven business analysis and project management experience.Applicants for this position should have NZ residency or a valid NZ work visa.
Full Stack Developer;1365364094;programming-development;Thu 6 Jul, 6:13 pm;;Wellington, Wellington;NZ$70000 - NZ$90000 per annum + attractive package;Great working environment with a friendly teamCompetitive pay packageWork stays at work, go home and spend time with your familyThe company:Our client is growing quickly and is looking for an experienced Full Stack Developer to join the team and hit the ground running. They are an innovative company working on a market leading project. This product is a customer facing software solutions for businesses and the individual. The Environment:Our client offers a forward thinking environment; you are encouraged to think outside the box and bring new solutions and technologies to the business. The team of six is primarily made up of developers, all likeminded and experts in their field of speciality. They are a close group of individuals, all with a real passion for the product and them solutions they provide. They share knowledge, encourage each other, work hard, and celebrate together.What You Need:3+ commercial experience demonstrating experience in Front End technologies including Java, JavaScript, HTML5/CSS3, Angular, React, Node.js, JQuery, and API.Experience in Ember.js and React.A passion for user experience and designing products for the end user.You enjoy working as part of a team, positive mind-set, and have the ability to work independently when required.Have a Working Visa, or be a Permanent Resident, etc.Next Steps:If you are an experienced Front End or Full Stack Developer who is passionate about technology and design, who wants to be challenged and continue learning, then please apply.Alternatively, for a confidential discussion, please contact Matt Nauschutz in our Wellington offices on 049179261.
Technical Consultant/Senior Systems Engineer;1360012569;systems-engineers;Thu 29 Jun, 5:07 pm;;Nelson, Nelson / Tasman;;CNX is a leading IT Solutions Provider, working on interesting and varied technology projects with the best businesses in the Nelson/Tasman & Marlborough regions.  Due to the continued growth of project work and new business opportunities, we have a new position for a Technical Consultant/Senior Systems Engineer available to join our high performing team.This is a senior role suited to an experienced Systems Engineer who enjoys working across a broad range of activities including lead project work, systems design & implementation, business and technical consultancy,  levels 2&3 support, managed services, public and private cloud technologies, hybrid environments.We are looking for a person with a bright and confident personality, who can relate to and communicate with a wide range of clients.  You will be customer focused and be able to demonstrate strong administration, organisation, analytical and problem solving skills.  You will have the ability to work as part of a team and autonomously, and a desire to learn new technologies.In return we offer:Fantastic working environment, Nelson CBD locationFun, supportive, team orientated environmentAn excellent remuneration package and other benefitsOpportunities for professional developmentTo be successful in this role, you will have a minimum of 7 years' industry experience and a broad skillset across the following areas:MCSE/MCITP (or equivalent experience)Windows Server 2012/2016, AD, Exchange, SQL, RDSPublic cloud, private cloud/hosting experience, Azure, AWSOffice 365 technologies including SharePoint OnlineServer virtualisation (Hyper-V/VMWare)Advanced networking and firewall skillsProject planning and implementationSolution design, detailed and accurate scoping of labour and materialsDesirable skills & experience:Systems design, proposal writing (RFP.RFI) , IT budgets and roadmapsAccount Management experienceApplicants must currently reside and be eligible to work in NZ, and must have a current (clean) NZ driver's license.For more information, including full Job Description and Application Form, email (hr@cnx.co.nz).  Please include CV and an introduction letter.   Alternatively, contact Paul Burt on 021 850 831 for a confidential conversation.  www.cnx.co.nz.Applicants for this position should have NZ residency or a valid NZ work visa.
Programme Coordinator;1357656586;project-management;Mon 26 Jun, 3:05 pm;;Wellington, Wellington;;Be part of a supportive and transforming work environmentWork within a range of high profile projectsHave a real opportunity to make a difference through meaningful projectsEnvironment My client is an enterprise level public sector organisation who offers essential services to the New Zealand public. They are embarking on a journey of transformation to create a more mature project environment, and to introduce a structured atmosphere that will allow for the future proofing of the organisation.The Role As the Programme Coordinator, you will be responsible for supporting a range of ongoing IT projects and their delivery. This will involve liaising between different work streams and various Project Managers. Subsequently, you will need a strong ability to prioritise and juggle multiple tasks at one time. Ultimately, you will be supporting a vast programme of work.Responsibilities As the Programme Coordinator, you will have an exceptional eye for detail and relish the opportunity to take on more responsibility to support your team. Specifically, your day to day responsibilities will include, but will not be limited to:*Establishing and maintaining strong relationships with key stakeholders, both internal and external of the business*Writing project reports, and reporting to different levels of stakeholders *Record keeping and minute taking *Creating and maintaining project files, such as a risk register *Financial management tasks, including invoicing, budgeting and record keeping *Assisting with the preparation of crucial project documents *Scheduling project plans, deadlines and deliverablesThe EssentialsIn this role, you will need to have these attributes and experience to be successful. This includes:*Work within a Project Coordination or similar support role *Excellent written and oral abilities *A customer service focus *Advanced knowledge of MS Word, Excel and Project *Unrivalled soft skills, with an ability to talk to all walks of lifeExperience with the Lotus Notes operating system, as well as, work within the Public Sector would be advantageous to your application.ContactIf this sounds like you and you're ready for the next step in your project services career, then apply now. Alternatively, please call Joe Chetcuti on (04) 917 9262 for a confidential discussion about how your experience may suit this meaningful organisation.Applicants for this position should have NZ residency or a valid NZ work visa.
Rapid Prototyping Developer;1359937110;programming-development;Thu 29 Jun, 3:06 pm;;Hamilton, Waikato;;About UsA farmer owned co-operative, LIC is built on traditional values but is today one of the most modern, dynamic, and innovative companies in New Zealand. Dairying is our country's economic powerhouse, and LIC plays a key role in the industry. That's why our staff includes some of the most creative, intellectual, and work-savvy people in the marketplace. We know that to become the best, we've got to attract the best.Our Research & Development group LIC remains innovative and continues to be a leader in the Agricultural sector. The Research & Development group works closely with other departments throughout LIC to bring ideas to life.This role is responsible for producing software that helps to validate solutions to customer problems that have been uncovered by the team.About YouTo be successful in this role you will have:A relevant tertiary qualification.Web Development experience; a mix of Vanilla JS & Vue for the browser, Ionic for phone.Backend experience; Ruby, Postgres on Linux/MacAWS Infrastructure.Understanding of User Experience best practice would be advantageous.Excellent communication and interpersonal skills.How to ApplyIf you're after a rewarding and social career that offers development, learning and truckloads of exceptional experiences then look no further, you've found it.  At LIC we are leading the way and we would love to welcome you to the team.For more information and to apply, go to our website http://careers.lic.co.nz/?job=26218AC2 Applications close 21 July 2017Applicants for this position should have NZ residency or a valid NZ work visa.
JavaScript Web Developer (Angular.js);1356725313;programming-development;Sun 25 Jun, 10:30 am;;Christchurch City, Canterbury;$60k-$90k+FlexibleWorking+HealthIns+SuperbBenefits;Do you go deep into the Web?Love JavaScript frameworks?My client is looking for a JavaScript Web Developer to work on developing UI web applications for global consumption.What you’ll bring:***BSc in Computer Science or BEng or IT degree***3-6 years experience in Web Development***Strong JavaScript/HTML/CSS***Experience with RESTful APIs/HTTP***Live & breath WEB with some experience in Angular.js***Want to join an exciting UI team developing an exciting global web platform for SaaS?What you’ll get:***Join a Scrum / Agile team focused on Web Applications***Unit testing / TDD approach***Superb company benefitsCome join an interesting web team working on web applications to launch into the global market.Please send CV with short note to paul@sunstonetalent.com
Project Coordinator;1357524558;project-management;Mon 26 Jun, 11:12 am;;Wellington, Wellington;;Make a real contribution to your teamWork on meaningful projects that add value to the New Zealand publicBe part of rapidly changing and engaging team environmentMy client is an enterprise level public sector organisation working on high profile projects offering core solutions to the New Zealand public. They are looking for a permanent Project Coordinator to join their large change program of work, and support an array of projects and managers alike.EnvironmentThis is an enterprise level, public sector organisation going through a significant period of transformation. This is a fairly mature PMO structure that has multiple projects on the go and is quite fast paced. This will require you to be able to juggle multiple responsibilities simultaneously.The Role As a Project Coordinator, you will be responsible for supporting multiple workstreams, projects and Project Managers in a wide variety of projects. You will be kept busy with minute taking in meetings, tracking financials, reporting and engaging with multiple stakeholders. Additionally, you will be required to perform general admin tasks.ResponsibilitiesIn this role, you will be required to support multiple workstreams concurrently and ensure the smooth running of projects. This will involve reporting to multiple Project Managers, and prioritising a range of tasks. Additionally, you will need to have experience:*Working as a Project Coordinator previously*Supporting a team environment *Tracking and managing the financials of a budget, including; invoicing and requisites*Creating and maintain project schedules*Conducting project reporting to a range of stakeholders *Working within a range of methodologiesAt times, you will need to perform general admin duties, including minute taking, documenting, and even diary management.  If you are looking for your next exciting role or next step in your project services, then look no further. This role will help develop your skillset and your career. Apply now, or call Joe Chetcuti on (04) 917 9262 for a confidential discussion about this exciting opportunity.Applicants for this position should have NZ residency or a valid NZ work visa.
IT Systems Administrator;1360785603;systems-engineers;Fri 30 Jun, 6:04 pm;;Christchurch City, Canterbury;Salary and healthcare benefits;Farmlands is a top 20 New Zealand company and the largest farmer owned co-operative in the country, found at over 80 locations nationwide. Did you also know we have one of the largest IT teams in Christchurch?Here at Farmlands we're embarking on a transformational journey - an organisation wide technology implementation that will place us at the forefront of our industry for years to come.We seek an experienced Systems Administrator to ensure the secure operation of our in-house computer systems, servers and network connections. As part of our Service Delivery team, this role will see you manage the Farmlands Microsoft Office 365, Active Directory, SQL, Sharepoint and Azure environments. You'll also manage security updates across systems, analyse/resolve security breaches or vulnerability issues, and perform a licence capacity management function.Ideally you will possess:Experience in a similar role and IT environmentHands on experience with support and troubleshooting of personal computers, network and infrastructureProven technical knowledge that spans standard software applications including MS Office and Windows; SCCM/SCOM (or similar deployment technologies); database management and reporting; and experience with Azure product configuration and licencing models.As an advocate for IT Service Management you will demonstrate a high degree of end user engagement, and a knack for working and communicating with a wide range of people.Other skills and personal attributes required for the role include:Well-developed customer service, interpersonal and communication skillsTime management skills with the ability to prioritise and meet deadlinesAnalytical and attentive to detailSelf-motivated team playerFarmlands is on a transformational journey that is providing career opportunities that can't be found elsewhere. If you are motivated to develop your skills with an organisation investing in large scale leading edge technology solutions, then submit your application today!Click 'apply now' to make an online application.Applicants for this position should have NZ residency or a valid NZ work visa.
SQL Database Administrator;1353769410;database;Wed 21 Jun, 10:40 am;;Porirua, Wellington;Large range of staff benefits available;** Applicants must either be permanent residents or NZ Citizens to be considered. You will not be considered otherwise** The Organisation:  Our client is a public sector organisation with multiple sites across Wellington providing an integral service to government and public citizens. They are passionate about what they are doing and are looking for likeminded individuals to join their successful team.The Opportunity:Our Wellington based client is looking for a SQL Database administrator that is ready for that next challenge. We are looking for a generalist at an intermediate level who has had exposure /experience in  SQL.Key responsibilities You will be joining a stable DBA team as they look to kick off a new financial year of exciting projects. You will be supporting the various delivery teams and platforms with their specific projects requirements  as well as making sure the business BAU capability is always improving.You will have:A passion to join a growing team within a fast paced, complex environment3+ years of experience as a database specialist/DBAExposure with SQL technologiesRelevant tertiary education/qualifications in an IT related disciplineStrong communication skillsFurther more enjoy the working lifestyle this great organization has to offerTo express your interest in this exciting role please apply directly now or discuss in confidence with Lauren at Alpha Recruitment - 04 499 3270Applicants for this position should have NZ residency or a valid NZ work visa.
Systems and Network Administration Opportunities -;1362905866;networking-storage;Mon 3 Jul, 4:03 pm;;Christchurch City, Canterbury;;Want to work in large and complex enterprise environments?Mid level Engineer looking for the next step up?Are you dynamic, & keen to move forward with technology?Systems and Network Administration OpportunitiesWhat's in it for me?We currently have clients in immediate need of experienced Network & Systems Engineers, and Systems Administrators. These are all permanent positions, at a mid- senior level and offer exceptional opportunities for growth and development.Proactive and adaptable engineers thrive in these environments. They thrive because they get heard, their new ideas are welcome, and they love the flexibility of working in a non-corporate, yet structured environment. These are new roles in internal teams, and available now!Within both organisations, your ongoing professional development is important and you will always be up to date with the latest technologies and solutions, and be rewarded with competitive market rates and career progression opportunities. These really are employers of choice that have consistently demonstrated a belief in and steadfast support of their team.On offer is a competitive remuneration package including salary, medical insurance, phone, laptop, and more.What would I be doing?These roles will suit engineers who want to work with the latest and greatest technologies and keep their finger on the pulse in the way that only tier one clients can offer.Company culture is of critical importance and therefore these roles will only suit you if you are genuinely flexible, personable and self motivated. We're after Engineers who can demonstrate talent and passion, are willing to share their expertise with colleagues, and who truly enjoy working in a team.What do I need to have?Most importantly you need to have a great attitude and be genuinely passionate about doing things better, more efficiently and openly seeking continual improvement.To be effective, you'll need at least 5 years industry experience as ideally check some of the following skills and experience:Experience in designing, implementing and supporting Windows Server environmentsExperience in designing, implementing and supporting VMware environmentsExperience in designing, implementing and supporting Server and Storage hardware infrastructureExperience in designing, implementing and supporting Network infrastructureCurrent full New Zealand drivers license.What do I do now?Apply using the Apply button on this pageCall Michelle Bishop on 021 285 3036 should you have specific questionsWho are we?Sourced is a specialist IT Recruitment Agency primarily focused on permanent & contract positions within the Christchurch IT market.Jobseekers come back to us time after time as we look out for them and provide sound, unbiased guidance throughout their careers. Our clients keep coming back because we do what we say we'll do, working to genuinely understand their business, their culture and their unique dynamic. Keep up to date with all that is happening in your local IT and Technology market by registering with us now at www.get-sourced.co.nzOverseas and New Zealand bound?We work with candidates from all over the globe, every day. If you have made your decision to move to New Zealand and your plans are firmly underway, please get in touch by registering with us.  We have clients who are sourcing specialised IT disciplines and are ready and willing to talk to you.Applicants for this position should have NZ residency or a valid NZ work visa.
